725600696821796864	21	0.87027027
725615636236345344	21	0.87027027
725615640250294272	21	0.87027027
725615664820588545	21	0.87027027
726511543530053632	22	0.862857143
726264833226596352	22	0.854545455
726268050975129600	22	0.854545455
726649078394830848	22	0.822222222
727459912498970624	22	0.822222222
724006429665951744	22	0.822222222
726434795488710656	22	0.808
725385104281972740	22	0.808
725649824540844032	22	0.793939394
726273190587170816	22	0.793939394
724334812652273668	23	0.854545455
727341554466209793	23	0.848888889
726052327635992577	23	0.841860465
726890678878375936	23	0.834482759
724250504545611776	23	0.834482759
724789684858015744	23	0.834482759
727341563894861825	23	0.834146341
725968203516657664	23	0.822222222
723975005151752194	23	0.822222222
724543854817349633	23	0.816216216
725593417263251456	24	0.87027027
725030748411973632	24	0.87027027
725096896193290240	24	0.87027027
726045167082336256	24	0.862857143
727472630031208448	24	0.862857143
727492181070479360	24	0.862857143
727522772025528322	24	0.862857143
725051502272847872	24	0.862857143
725079518176796672	24	0.862857143
726043494981181440	24	0.854545455
